QID,Label,Aliases
Q29550139,Osgyth,
Q29550235,Adalsinde,
Q29550318,Alleaume,
Q29550322,Dewnes,
Q29550368,Liutbert,
Q29550376,Hildebald,
Q29550381,Gundred,
Q29550440,Mary-Magdalene,
Q29550442,Marquart,
Q29550460,Reinward,
Q29550491,Thangmar,
Q29550624,Ermenold,
Q29550701,Salvia,
Q29550715,Berthild,
Q29550722,Bona,
Q29550958,Justiniana,
Q29550965,Landetrude,
Q29551013,Frodo,
Q29551103,Fredhelm,
Q29551108,Frodohard,
Q29551207,Hildegund,
Q29551374,Rayner,
Q29551377,Raymond-Walter,
Q29551386,Poubelle,
Q29551409,Azo,
Q29551458,Everbern,
Q29551558,Gunsa,
Q29551569,Guardia,
Q29551571,Grimald,
Q29551573,Gratiosa,
Q29551578,Gontard,
Q29551580,Gismunda,
Q29551598,Consola,
Q29553812,Shohichiroh,Shōitirō|Shoitiro|Shouitirou|Shohitiroh
Q29555660,Syōjirō,Shojiro|Shoujirou|Shohjiroh|Syojiro|Syoujirou|Syohjiroh
Q29556968,Shōzō,Shouzou|Shohzoh|Shozo
Q29557036,Shōzō,Shouzou|Shohzoh|Shozo
Q29563855,Akira,
Q29563945,Akira,
Q29564003,Akira,
Q29564016,Akira,
Q29564020,Akira,
Q29564022,Akira,
Q29564036,Akira,
Q29564038,Akira,
Q29571237,Tōru,Toru|Tohru|宣
Q29571261,Tōru,Toru|Tohru|融
Q29571263,Tōru,Toru|Tohru|亮
Q29571701,Tadashi,Tadasi|紀
Q29571703,Tadashi,Tadasi|規
Q29571720,Tadashi,Tadasi|公
Q29571722,Tadashi,Tadasi|将
Q29571734,Tadashi,Tadasi|多々志
Q29571739,Tadashi,Tadasi|忠史
Q29571765,Tadashi,Tadasi|肇
Q29571780,Tadashi,Tadasi|傳司
Q29575688,Nina,Нина
Q29576218,Ryō,Ryo|Ryoh|Ryou
Q29576227,Ryō,Ryo|Ryoh|Ryou
Q29576252,Ryō,Ryo|Ryoh|Ryou
Q29576571,Ryōichi,Ryoichi|Ryoiti|Ryohichi|Ryohiti|Ryouichi|Ryouiti|龍一
Q29582063,Ryōji,Ryoji|Ryohji|Ryouji
Q29625245,Jogendra,
Q29645710,Iseppo,
Q29691641,Jannicke,
Q29727790,Lillebror,
Q29731037,Purves,
Q29788710,Kahina,
Q29843613,Isao,
Q29843621,Isao,
Q29871678,Isao,
Q29875712,Götze,
Q29906090,María del Pilar,
Q29934321,Godefroie,
Q29935265,Émile-Marie,
Q29960326,Jean-Goulven,
Q29961809,Menandro,
Q29965001,Tomoaki,
Q29965146,Sumio,
Q29971714,Tomoharu,
Q29971756,Tomoharu,
Q29972408,Masaharu,
Q29972415,Masaharu,
Q29972417,Masaharu,
Q29972420,Masaharu,
Q29972429,Masaharu,
Q29972473,Masaharu,
Q29972484,Masaharu,
Q29972489,Masaharu,
Q29972508,Masaharu,
Q29972536,Masaharu,
Q29972552,Masaharu,
Q29972554,Masaharu,
Q29981849,Reiner,
Q30005110,Macaulay,
Q30014648,Lyon,
Q30029830,Panajot,
Q30042309,Anatolie,
Q30049291,Valeryya,Вале́рыя
Q30049467,Manuelle,
Q30059403,Lydia,Λυδία
Q30066691,Jermu,
Q30066949,Leonty,Леонтий
Q30072918,Aasta,
Q30072967,Åsulv,
Q30073848,Beathe,
Q30077488,Elvine,
Q30077660,Fridtjov,
Q30078548,Halfrid,
Q30086476,Lisebeth,
Q30086898,Nelle,
Q30088055,Thorkell,
Q30088105,Lize,
Q30089727,Laurean,
Q30089755,Filbert,
Q30090731,Hamida,
Q30091192,Bonnah,
Q30091346,Mansoor,
Q30091712,Sadifa,
Q30091803,Jaku,
Q30093960,Angellah,
Q30095497,Batilda,
Q30095584,Bujiku,
Q30096517,Seleuco,
Q30098021,Hiroshi,Hirosi|浩
Q30098046,Hiroshi,Hirosi|裕史
Q30098047,Hiroshi,Hirosi|廣
Q30098054,Hiroshi,Hirosi|広司
Q30100130,Gaudence,
Q30100476,Hemed,
Q30100595,Jitu,
Q30102503,Kheri,
Q30103181,Kōji,Koji|Kouji|Kohji
Q30103212,Kōji,Koji|Kouji|Kohji
Q30106407,Vollmar,
Q30107493,Ramadhani,
Q30107511,Ramo,
Q30109058,Osamu,理
Q30109066,Osamu,
Q30109068,Osamu,
Q30112970,Bern,
Q30125009,Salmin,
Q30125673,Sospeter,
Q30125722,Stergomena,
Q30125776,Terezya,
Q30126376,Alopua,
Q30126440,Detonga,
Q30126743,Riddell,
Q30126748,Rykers,
Q30127367,Demetrios,Δημήτριος|Dimitrios
Q30127619,Akelei,
Q30127628,Alamoana,
Q30127682,Easter,
Q30127773,Hetoa,
Q30127782,Iakoba,
Q30127885,Jelly,
Q30128156,Paenui,
Q30128195,Petio,
Q30128286,Telupe,
Q30128292,Tioti,
Q30128470,Kaben,
Q30128560,Taaneti,
Q30128628,Teburoro,
Q30128754,Elgin,
Q30128818,Kerai,
Q30128888,Rodman,
Q30129148,Thorbjørn,
Q30129529,Anniina,
Q30131575,Afshan,
Q30132177,Seip,
Q30132366,Annæus,
Q30132453,Ånon,
Q30135403,Brynjulv,
Q30150843,Enevold,
Q30150885,Engelbrekt,
Q30153670,Gjeruld,
Q30177689,Gullik,
Q30186897,Gunvald,
Q30226181,Sinibaldo,
Q30228768,Hother,
Q30238429,Marcussen,
Q30243535,Dobbie,
Q30307527,Jørun,
Q30315454,Masayo,
Q30315601,Takerō,Takero|Takerou
Q30315635,Twyla,
Q30326712,Belcalis,
Q30331761,Abd-al-Baqi,
Q30334169,Luis José,
Q30334297,Naum,
Q30339909,Anngjerd,
Q30340174,Svanhild,
Q30340259,Makvan,
Q30430598,Fannette,
Q30525495,Wahls,
Q30528656,Jean-Carles,
Q30581531,Torkell,
Q30584729,Thorkild,
Q30652352,Ingerlise,
Q30669972,Kameron,
Q30669991,Coles,
Q30670176,Waitstill,
Q30670177,Prannoy,
Q30727368,Mudassar,
Q30752638,Eyvin,
Q30753570,Øyvin,
Q30836470,Sindri,
Q30891058,Sperandio,
Q30929418,Eedit,
Q30936175,Aasa,
Q31035644,M'jid,
Q31036359,Buon,
Q31041230,Ren,怜
Q31094438,Júda,
Q31181156,Adél,
Q31190619,Zdislava,
Q31206166,Florenty,Флорентий
Q31212591,Oppelt,
Q31272673,Leho,
Q31272735,Õnne,
Q31272894,Rünno,
Q31274571,Vaido,
Q31276106,Viiu,
Q31280051,Vambola,
Q31433394,Patriot,
Q31437921,Åselill,
Q31517274,Inta,
Q31521703,Merg,
Q31841448,Fryco,
Q31842000,Barbaros,
Q31884592,Gullvi,
Q31884594,Gullvor,
Q31891099,Yasna,
Q31891184,Clary,
Q31892067,Dariush,Darioush|Darioosh
Q32720742,Junes,
Q32791677,Walde,
Q32827561,Edvald,
Q32827780,Jarlinson,
Q32933279,Fredrique,
Q32945171,Povl,
Q33092754,Grigorij,
Q33093586,Diomedes,
Q33093605,Gerða,
Q33093608,Hróar,
Q33101022,Víðar,
Q33101050,Klaara,
Q33101141,Lúcía,
Q33101151,Fróði,
Q33101171,Aliz,
Q33101263,Þorleif,
Q33101391,Ragnhildur,
Q33101452,Arnhild,
Q33101460,Hildebjørg,
Q33101466,Jofrid,
Q33101470,Jorid,
Q33101476,Gefion,
Q33101633,Arnstein,
Q33101865,Magni,
Q33102090,Antoníus,
Q33102148,Henriikka,
Q33120609,Maayan,מעין
Q33120696,Rolv,
Q33129699,Porfirio,
Q33251051,Satoshi,Satosi|敏
Q33251062,Satoshi,Satosi|哲
Q33251140,Satoshi,Satosi|智志
Q33306967,Masatoshi,Masatosi
Q33306982,Masatoshi,Masatosi
Q33397255,Hisatoshi,Hidatosi
Q33401127,Make,
Q33431656,Jouka,
Q33552847,Tarvi,
Q33555301,Merilii,
Q33616757,Kreet,
Q33694975,Maria Carme,
Q33892599,Silver,
Q34020420,Naděžda,
Q34048883,Abdulhakim,
Q34632471,Makoto,
Q34632497,Makoto,
Q34632706,Makoto,
Q34682823,Áilu,
Q34982157,Bortinus,
Q35000044,Uhl,
Q35000543,Jaroslav,Jaroslav|Jaroslav
Q35024897,Gjyri,
Q35028031,Torberg,
Q35029763,Thorbern,
Q35075823,Tsveta,
Q35179860,Mai,舞
Q35187015,Mai,麻衣
Q35876390,Ferike,
Q36005101,Fortunée,
Q36635087,Agami,
Q36830206,Crister,
Q36881868,Benisch,
Q36884788,Fillip,
Q36890923,Diehlmann,
Q36899038,Vollmers,
Q36920690,Uhle,
Q36934551,Quiring,
Q36942612,Hommel,
Q36944586,Rieke,
Q36974360,Baldauff,
Q36986642,Antoine-Louis,
Q37003369,Tilmann,
Q37005655,Bonjean,
Q37027506,Oluwole,
Q37041327,Hermanns,
Q37042591,Franzel,
Q37096265,Ruopp,
Q37098459,Rolf,
Q37147234,Caspar,
Q37151616,Rohlf,
Q37167610,Klus,
Q37187046,Rista,
Q37189869,Baldes,
Q37192512,Zanders,
Q37200407,Behnken,
Q37214028,Ditz,
Q37255756,Klees,
Q37284939,Joos,
Q37286057,Todora,
Q37286438,Carál,
Q37286881,Fra,
Q37305727,Benedikt,
Q37308011,Gaspers,
Q37331123,Opelt,
Q37357153,Janicke,
Q37360432,Scholem,
Q37430848,Brandiau,
Q37458307,Helmbrecht,
Q37466184,Matthies,
Q37492414,Brans,
Q37496836,Klasen,
Q37511852,Rubert,
Q37514245,Ohlrich,
Q37514685,Stefaniuk,
Q37527209,Volker,
Q37529491,Giesler,
Q37553386,Matz,
Q37556351,Jasper,
Q37565419,Mertins,
Q37569337,Waigand,
Q37571201,Reinke,
Q37574816,Uhlich,
Q38040671,Ailbeart,
Q38059404,Waltteri,
Q38203869,José de la Cruz,
Q38230893,Najah,
Q38237503,Layal,ليال
Q38562221,Kamaal,
Q38679831,Valpuri,
Q38687228,Mickel,
Q38904063,Bernard-Claude,
Q39056702,Kazufumi,
Q39163911,Adelajdo,
Q39249635,Grigori,
Q39250969,Selvie,
Q39251490,Têrêxa,
Q39263182,Tetiana,Тетяна|Tetyana|Tetjana|Teti͡ana
Q39623205,Arundell,
Q40416489,Androna,
Q40436405,Ivane,ივანე
Q40579650,Secundino,
Q40737061,Llazar,
Q40753060,Baribor,
Q40861575,Jez,
Q40929897,Villiers,
Q41357664,Edwig,
Q41412837,Shirish,
Q41488614,Dutton,
Q41511538,Collinson,
Q41796382,Meit,
Q41796451,Zakarias,
Q41796460,Zachariasz,
Q41799309,Rudina,
Q41822283,Duván,
Q42122317,Dinanyiris,
Q42295244,Buel,
Q42301482,Jan-Paul,
Q42316690,Granger,
Q42317927,Anastasie,
Q42318903,Isolina,
Q42367581,Kardo,
Q42368989,Raido,
Q42677192,Alberte,
Q42679902,Hele,
Q42728821,Aminthe,
Q42751349,Andria,ანდრია
Q42762168,Gvendolin,
Q42843388,Oréane,
Q42882778,Camélia,
Q42885907,Pomněnka,
Q42891804,Hadrien,
Q42900332,Neriman,
Q43003272,Purushottam,
Q43003431,Ayşe,Aishat|Ayesha|Aishah
Q43010855,Saska,
Q43102113,Lennis,
Q43103307,Rozenn,
Q43118138,Donita,Donita|Donita
Q43182812,Kadri,
Q43191133,Teopompo,
Q43256852,Dioneo,
Q43267943,Miguel Angel,
Q43284011,Teslyn,
Q43303801,Artigas,
Q43371121,Lisabetta,
Q43371148,Valeriano,Valeriano
Q43374653,Aritz,Aritz
Q43374657,Arcadi,Arcadi
Q43374750,Hamlet,Hamlet
Q43374762,Hermógenes,Hermógenes
Q43375306,Estacio,
Q43379619,Troilo,
Q43381363,Annarita,Annarita
Q43381380,Tullia,Tullia
Q43381388,Luigina,Luigina
Q43381410,Maurizia,Maurizia
Q43381532,Graziana,Graziana
Q43381863,Secondo,Secondo
Q43381898,Gherardo,Gherardo
Q43381917,Maurilio,Maurilio
Q43381946,Vitaliano,Vitaliano
Q43381961,Piercarlo,Piercarlo
Q43381991,Gianbattista,Gianbattista|Gianbattista
Q43382009,Danio,Danio
Q43382038,Oriano,Oriano
Q43382064,Novello,Novello
Q43382120,Pantaleo,Pantaleo
Q43382154,Gianguido,Gianguido
Q43382212,Brizio,Brizio
Q43382222,Bindo,Bindo
Q43382225,Agatino,Agatino
Q43382229,Latino,Latino
Q43382268,Olimpio,Olimpio
Q43382276,Gennarino,Gennarino
Q43382297,Puccio,Puccio
Q43382346,Elios,Elios
Q43383886,Gundakar,Gundakar
Q43384292,Estefania,Estefania
Q43384321,Melissandre,Melissandre
Q43387711,Rivo,
Q43388584,Iro,
Q43388795,Lurdes,Lurdes
Q43388912,Hafida,Hafida
Q43400291,Chema,Chema
Q43400338,Gildardo,Gildardo
Q43400427,Zenón,Zenón
Q43400433,Edelmiro,Edelmiro
Q43400446,Graciano,Graciano
Q43458150,Heldur,
Q43536181,Lalo,Lalo|Lalo
Q43536221,Cacho,Cacho
Q43536468,Floro,Floro
Q43536526,Waldino,Waldino
Q43536565,Mecha,Mecha
Q43536582,Pocho,Pocho
Q43653366,Txema,Txema
Q43655669,Orsat,
Q43754751,Mikaël,
Q43888284,Fawkiah,ة فوقية
Q44009792,Copérnico,
Q44089050,Herick,
Q44315523,Florestano,
Q44360694,Anti,
Q44492354,Anne-Claire,
Q44617349,Castán,
Q44640644,Anchisatha,
Q45218976,Jeanna,
Q45256879,Tiio,
Q45373513,Frants,
Q45412598,Musidora,
Q45995856,Celsa,
Q46021333,Ayça,Ayça
Q46502844,Erhardina,
Q46583058,Merlyn,Merlyn
Q46969476,Levinia,
Q46992724,Phillipa,
Q47006552,Serhat,
Q47008595,Cletus,
Q47013076,Maria Pilar,
Q47036325,Laureà,
Q47088957,Adalrik,
Q47091953,Amnon,
Q47114930,Penaia,
Q47158655,Heido,
Q47171404,Mark-Toomas,
Q47192429,Helir,
Q47201093,Värner,
Q47324556,Yu-seok,유석|Yoo-seok|Yoo-suk
Q47326328,Harmon,
Q47457632,Erzsi,
Q47478226,Elphège,
Q47479343,Alwyn,
Q47485238,Jola,
Q47489004,Erris,
Q47504477,Lumina,
Q47508204,Ahray,
Q47514335,Liesbet,
Q47519430,Jarryd,
Q47519556,Ercolano,
Q47527034,Herry,
Q47530466,Kishore,किशोर
Q47530937,Vannuccio,
Q47531184,Anu,अणु
Q47531217,Avani,अवनि
Q47531237,Ashrita,आश्रिता
Q47531239,Indrani,इंद्राणी
Q47531253,Ekta,एकता
Q47531259,Kamala,कमला
Q47531277,Kiran,
Q47531283,Kumud,कुमुद
Q47531292,Ketaki,केतकी
Q47531309,Geetanjali,Gitanjali|गीतांजली
Q47531318,Chandrika,चंद्रिका
Q47531326,Chhaya,छाया
Q47531343,Juhi,
Q47531370,Nandita,नन्दिता
Q47531382,Nirupama,निरुपमा
Q47531388,Nirmala,निर्मला
Q47531392,Nishtha,निष्ठा
Q47531422,Preeti,Priti|प्रीति
Q47531446,Madhur,मधुर
Q47531453,Mayuri,मयूरी
Q47531456,Mahamaya,महामाया
Q47531478,Mridula,मृदुल
Q47531506,Vidya,विद्या
Q47536503,Ôdâk,
Q47537809,María del Dulce Nombre,
Q47538044,Theodosios,Θεοδόσιος
Q47538229,Stanislav,Станіслав
Q47541593,Trifone,
Q48659947,Miiro,
Q48688401,Vojen,
Q48715893,Indulis,
Q48718347,Aļģirds,
Q48718355,Orests,
Q48718542,Tīna,
Q48718597,Spīdola,
Q48718759,Dominiks,
Q48718994,Džuljeta,
Q48719087,Adrians,
Q48719179,Mētra,
Q48719751,Eiženija,
Q48719762,Tālrīts,
Q48719822,Nanija,
Q48719831,Ilgmārs,
Q48720188,Zīle,
Q48720291,Gudrīte,
Q48720397,Ziedīte,
Q48720656,Gints,
Q48720814,Paija,
Q48771820,Teika,
Q48771921,Marlēna,
Q48772228,Vitolds,
Q48772288,Alīda,
Q48772366,Ineta,
Q48772426,Margots,
Q48772449,Ingrīda,
Q48772584,Ingus,
Q48772658,Zigfrīds,
Q48773339,Malvīne,
Q48773438,Pauls,
Q48773497,Rimants,
Q48773650,Verita,
Q48773809,Anrijs,
Q48773982,Ints,
Q48774113,Hermīne,
Q48774172,Roze,
Q48774619,Regnārs,
Q48774775,Aisma,
Q48774803,Madars,
Q48776925,Imanta,
Q48776967,Boriss,
Q48777052,Rudīte,
Q48777344,Tālija,
Q48777428,Jorens,
Q48777479,Guste,
Q48777607,Ilmārs,
Q48777836,Maigonis,
Q48777956,Ilga,
Q48778367,Asnate,
Q48779590,Tince,
Q48779719,Daiga,
Q48779781,Karīna,
Q48779798,Gaitis,
Q48779858,Erlends,
Q48780146,Irita,
Q48780221,Nadīna,
Q48780461,Lote,
Q48780784,Glorija,
Q48780948,Sebastians,
Q48781035,Andrievs,
Q48781180,Inita,
Q48781188,Daniels,
Q48968764,Frīdrihs,
Q48978666,Muneyoshi,
Q48978679,Tsunehiko,
Q48978716,Kazumichi,
Q48978886,Yllka,
Q48979194,Ilinca,
Q48979344,Vidadi,
Q48980735,Masanosuke,
Q48980780,Sankichi,
Q48980838,Ndue,
Q48980993,Sadakazu,
Q48981364,Naheed,Nāhīda‏|Nahid
Q48981406,Yumie,ゆみえ
Q48981494,Antons,
Q48981605,Vivalda,Vivalda|Vivalda
Q48981625,Danni,
Q48981699,Chūjirō,Chujiro|Chuujirou
Q48981923,Yasutarō,Yasutarou|Yasutaro
Q49835405,Kael,
Q49943366,Jarolím,
Q50034615,Toranosuke,
Q50096095,Vlashent,
Q50270823,Louis-Julius,Louis Julius
Q50281419,Zenobiusz,
Q50282248,Wylie,
Q50342454,Durward,
Q50359617,Uriás,
Q50364274,Shaker,شاكر
Q50376048,Marje,
Q50410385,Rajeeb,Rajeeb|Rajeeb
Q50610360,Elidius,
Q50819827,Salvadora,
Q50824671,Tufan,
Q50883419,Reintjan,
Q50994119,Joacim,
Q51105580,Lakireddy,
Q51138378,Chrystelle,
Q51326746,Józef Antoni,
Q51585830,Wylem,
Q51631173,Murtaja,
Q51751692,Bassem,
Q51791393,Saud,سعود
Q51844630,María de Fátima,
Q51885693,Ayesha,
Q51918030,Mamun,
Q52009831,Henri-Jean,
Q52015883,Jonathan,Yonathan|Yehonatan|יהונתן
Q52065270,María Fernanda,
Q52065474,Ferdinand Maria,
Q52088359,Manuel José,
Q52158908,Joran,
Q52159852,Milledge,
Q52160909,Timothy Alan,
Q52160996,Timothy Michael,
Q52214905,Anani,
Q52216763,Jesusa,
Q52232920,Arrate,
Q52237324,Tiaré,
Q52303793,María Eugenia,
Q52329922,Lindolfo,
Q52387504,Ratiba,
Q52398742,Jwala,
Q52486187,Elnathan,
Q52638973,José Raúl,
Q52689588,Fernando José,
Q52692074,José Emiliano,
Q52729443,Juan Ángel,
Q52734442,José Pedro,
Q52771975,Irache,
Q52794473,Manuel Antonio,
Q52832706,Kamiel,
Q52983553,Berkley,
Q53199005,José Víctor,Torrente
Q53390510,Manuel Luís,
Q53651140,Rosa María,Rosa María|Rosa María
Q53661007,Marco Antonio,
Q53661844,Marco António,
Q53679463,Ramón Ángel,
Q53681735,José Rafael,
Q53788717,Svijetlana,
Q53847212,Sidónio,
Q53852049,Joseph-Charles,
Q53864986,Giuseppe Maria,
Q53865305,Jose Inazio,
Q53872561,José Benito,
Q53926139,Leovigildo,
Q53940237,Tranquilina,
Q53951980,Seung-wan,Seungwan|Sŭngwan|Sŭng-wan
Q54034440,Manuel Fernando,
Q54086998,António Jorge,
Q54087096,George Anton,
Q54087373,Georg Anton,
Q54170352,Alejandro Javier,
Q54172388,Ohlin,
Q54199849,José Jorge,
Q54200294,José Jorge,
Q54203005,José Salvador,
Q54204806,Carlos Jorge,
Q54257356,Carl Albert,
Q54270219,Yakelín,
Q54329020,Gabriel-Joseph,
Q54363155,Manuel García,
Q54366477,Maria João,
Q54371387,Ghizlane,
Q54371641,Júlio Manuel,
Q54383211,Sjoera,
Q54469826,Shamik,
Q54487467,João José,
Q54487977,Aideen,
Q54488080,Fiach,
Q54488198,Síle,
Q54495264,Caoimhghín,
Q54497570,Eighneachán,
Q54497963,Ruairi,
Q54518525,Johann Joseph,
Q54528065,John Charles,
Q54555786,Juan Enrique,
Q54801018,Tiff,
Q54823924,Franz Josef,
Q54832119,Luís Álvares,
Q54834229,Daniel Felipe,
Q54851178,Paul Anthony,
Q54869271,João Miguel,
Q54871197,Johann Manuel,
Q54896608,Gianuario,
Q54897354,Falcone,
Q54917699,Krystle,
Q54917792,Audree,
Q54924102,Chrissie,
Q54942748,Preetha,
Q54943026,Sereno,
Q54956712,Keturah,
Q55005076,Royston,Royston
Q55057021,Gilles-Paul,
Q55078579,Jesus,Иисус
Q55078713,Kanami,
Q55079631,Hippolyte-Victor,
Q55080352,Ricardo Manuel,
Q55083918,Pablo Emilio,
Q55085067,Louis-Vincent,
Q55097409,Esther María,
Q55098138,Mamadi,
Q55110361,Alwan,
Q55111015,Maria Theresa,
Q55111734,Marie Terezie,Marie Terezie|Marie Terezie
Q55122048,Teodozia,Теодозія|Teodoziya
Q55134536,معوض,
Q55154254,Lissette,
Q55166805,Chrétien Henri,
Q55185504,Franck-Yves,
Q55189988,Marvell,
Q55201617,Floreta,
Q55233742,Miguel Anxo,
Q55242961,Auguste-Rosalie,
Q55267919,Heleri,
Q55268530,José Jerónimo,
Q55268722,Jerónimo José,
Q55280744,Liudomyr,Людомир
Q55312895,Charles Phillip,
Q55315384,Manuel Jerónimo,
Q55317080,Álvaro Alejandro,
Q55318350,Dulce María,
Q55339455,Celes,
Q55340886,Sinead,
Q55345628,Miguel Jerónimo,
Q55362036,Dulce Maria,
Q55362931,Zvi,Tsvi|Tzvi|צבי|Tzvi
Q55378174,Vicentina,
Q55380193,Rockne,
Q55380354,Caraciolo,
Q55384367,Chynna,
Q55384378,Derryl,
Q55385904,أسد,
Q55385923,أشرم,
Q55385955,أكمل,
Q55396558,Hollace,
Q55396630,Franz Konrad,
Q55413320,José Gaspar,
Q55421324,Alexie,Alexie|Alexie
Q55435833,Enrique José,
Q55437489,Luella,
Q55438960,Hryts,
Q55445610,Bradie,
Q55446047,Guillaume Marie Romain,
Q55450067,Christian-Georg,
Q55450242,Peter-Michael,
Q55508996,Kimmie,
Q55534713,Tachina,
Q55603934,Monira,মনিরা
Q55614123,Hye-rin,
Q55619031,Borislava,Борислава
Q55641753,Shyqyri,
Q55641902,Sumihiro,
Q55642213,Tasuku,
Q55643562,Agafya,
Q55644267,Nonso,
Q55644405,Samwel,
Q55692566,Shige,
Q55695107,Joni,
Q55709350,Yvvette,
Q55713093,Adelmiro,
Q55743623,Davidson,
Q55753928,Hialmar,
Q55754413,Annalee,AnnaLee
Q55775801,سهير,
Q55808140,Tengiz,თენგიზ
Q55814120,عهد,
Q55817388,Gerod,
Q55866745,Markel,Марсель|Markel'
Q55869655,María de la Cruz,
Q55874195,Jinpachi,
Q55877143,Cerina,
Q55877184,Yemelyan,Емельян
Q55936889,Admilson,
Q55941153,Erlon,
Q55941247,Everette,
Q55964733,Murathan,
Q55965955,أموري,
Q55965963,أمال,
Q55965968,أميري,
Q55965970,أميل,
Q55965994,أمونة,
Q55979066,Nesrine,
Q55986136,Bartholomaeus,
Q56008632,Shuzheng,Shu-Cheng|樹錚|树铮|Shùzhēng
Q56011786,Marian Esquivel,
Q56015991,Mpule,
Q56025094,Seraphicus,
Q56027676,Pierre Augustin,
Q56035662,Sally Ann,
Q56037253,Scharllette,
Q56037294,Shiranthi,
Q56037313,Soozie,
Q56045774,Widodo,
Q56046827,Héldon,
Q56050432,Tansey,
Q56052690,Tigist,
Q56054461,Vasuki,
Q56062559,Tesselschade,
Q56070817,María Pilar,
Q56072734,Antonio Eugenio,
Q56083624,Arvida,
Q56110678,Jacques-Félix,
Q56120944,Giacomo Antonio,
Q56121060,Guido Ascanio,
Q56154779,Vitória,
Q56173385,Houcine,
Q56195533,Lona,
Q56235882,Nitzan,
Q56239754,Marlenis,
Q56240146,Ismaël,
Q56244664,Frieden,Frieden|Frieden
Q56244842,Shirkhan,Sherkhan
Q56245235,Gobel,
Q56246169,Hantzsch,
Q56248148,Dubravko,
Q56249998,إخلاص,
Q56250027,إمهال,
Q56250029,إهلال,
Q56250031,إيثار,
Q56250080,أنظام,
Q56250086,أنغم,
Q56250116,أنيق,
Q56250122,أوها,
Q56250136,أهور,
Q56250140,أهيم,
Q56250179,ابتهاج,
Q56250204,افتخار,
Q56250250,انتصار,
Q56250274,باتل,
Q56250288,باحجي,
Q56255264,Jordin,
Q56291274,Harunori,
Q56292415,Marion,
Q56303332,Helvig,
Q56342235,Kasszián,
Q56388164,Amál,
Q56388303,Mabella,
Q56391776,Doroteó,
Q56404739,Nabi,Nabi
Q56407717,Cyneswith,
Q56407727,Æthelwald,
Q56425071,Elaheh,
Q56435315,Noélie,
Q56441483,Yaroslava,Ярослава
Q56448552,Alena,Алена|Alyena|Aliena
Q56449400,Nataliya,Наталия
Q56451468,Tige,
Q56454547,Okeoma,
Q56459852,Pydi Theresh,
Q56480823,Աբեժա,
Q56512361,Shanthi,
Q56512855,Tabassum,Tabassam
Q56528587,Tesho,
Q56538459,Geiseler,
Q56539272,Lübbert,Lübbert|Lübbert
Q56540037,Nichole,
Q56563892,Waratah,
Q56578099,Akande,
Q56580546,Leonhart,
Q56596754,Matheson,
Q56607749,Matan,
Q56617631,エイブラハム＝ジョーゼフ,
Q56627063,Manitas,
Q56630213,Anwara,
Q56644085,Mario José,
Q56649749,Ionela,
Q56650247,Tiya,
Q56653732,Claude-Ambroise,
Q56654058,Claude-Max,
Q56678763,Byung-soon,Byeong-Sun
Q56682479,Alexandra,Александра|Aleksandra
Q56692796,Feriel,
Q56756934,Jean-Paul-Égide,
Q56809565,Víctor Rolando,
Q56849301,Monserrat,
Q56863024,Dobrosav,
Q56872176,Raja,
Q56875957,Garik,Գարիկ
Q56887150,Alves,
Q56887841,Tilottama,
Q57014940,Giana,
Q57082983,Šaban,Шабан
Q57083161,Petrovitch,
Q57137425,Tomoru,ともる
Q57166457,Yonavieve,
Q57173433,Bernardo José,
Q57206477,Jintarō,Jintarou|Jintaro
Q57207107,Sylvère,
Q57209444,Kōtō,Koutou|Kohtoh
Q57210023,Haruno,春野
Q57212647,Katsushika,
Q57228681,Shigema,
Q57260500,Nadiya,Надія|Nadia|Nadiia
Q57307286,Luis Manuel,
Q57316396,Rute,
Q57316747,Jânio,
Q57415611,Jorien,
Q57517698,Sotiria,Σωτηρία
Q57551560,Adjei,
Q57559888,Helperi,
Q57561932,Blanca Victoria,
Q57579124,Franky,
Q57589774,Simeó,
Q57612187,Благовеста,
Q57655473,Waino,
Q57664363,Chuckwuduben,
Q57747256,Claude-Marc-Antoine,
Q57747377,Claude-Nicolas,
Q57760429,Tabata,
Q57771450,Gracijan,
Q57771703,Yoshie,よしえ
Q57771953,Gracián,
Q57776938,Erika,
Q57799804,Georges-Hébert,
Q57824561,Leocadio,
Q57883560,Juan Jorge,
Q57909884,William Gregory,
Q57974860,Kanishk,Kanishk|Kanishk
Q58035112,Olivette,
Q58148460,Kiliaen,
Q58148612,Balbhadra,
Q58170945,Nazlıcan,
Q58171261,Friedrich Alfred,
Q58174697,Henry Lionel,
Q58176402,Ernst Viktor,
Q58178312,Egnatius,
Q58214565,Teodora,Теодора
Q58233375,Richard Eugene,
Q58237593,Anthony Gordon,
Q58305865,Amos,עמוס
Q58326481,Bain,
Q58406413,Lorens,
Q58407259,Duus,
Q58408090,Lyder,
Q58416927,Marelize,
Q58417184,Michel-Jacques,
Q58520688,Charles Anthony,
Q58581036,Nicolasa,
Q58620312,Ruriko,
Q58652287,Pierre-Lambert,
Q58785318,Aki,
Q58785332,Iroha,
Q58785395,Suzuka,
Q58785400,Sumiyo,
Q58785431,Toshie,
Q58785477,Mao,
Q58785525,Yuma,
Q58785548,Reina,
Q58797024,David Lee,
Q58879925,Enrico Nicola,
Q58881408,حاتم,
Q58905255,José Joel,
